,Date,Open,High,Low,Close,Volume,Market Cap
0,2021-10-22,0.055481231412309095,0.05905785262951761,0.05540605614496283,0.058544135352622234,14049.09,0
1,2021-10-21,0.0531368300514621,0.05551128669123633,0.05111424040783372,0.055482310465366176,7344.46,0
2,2021-10-20,0.05388628180631396,0.10299549569456347,0.05098020714472809,0.053132816547425,44986.61,0
3,2021-10-19,0.04984095236804271,0.057379618420683114,0.04888902446447272,0.053885674819985366,3716.26,0
4,2021-10-18,0.04901369643599212,0.05000446923324247,0.04857284013931991,0.049842461850456266,315.99,0
5,2021-10-17,0.050782050714083704,0.051797305335954516,0.048913694054058605,0.04901370783473423,382.73,0
6,2021-10-16,0.04972778633110604,0.05128152253043224,0.0496318023820626,0.050783109023003356,847.96,0
7,2021-10-15,0.04844165845567859,0.05051934540598158,0.04841589302142336,0.04972722484817043,1005.85,0
8,2021-10-14,0.04918475606042846,0.05218550232350234,0.048437680514005536,0.04844195084039487,2646.57,0
9,2021-10-13,0.047064536543468635,0.05029965390308066,0.04574413993025265,0.049186581258596124,3181.62,0
10,2021-10-12,0.050034777705644,0.05309453058921088,0.04446228983268686,0.04705902817179431,6642.24,0
11,2021-10-11,0.046166928086192265,0.050034388360095,0.04442440731635088,0.0500311779010715,1913.72,0
12,2021-10-10,0.044272051043039294,0.047194971385128855,0.042291445145589676,0.04616244218542732,2452.64,0
13,2021-10-09,0.041074779880801014,0.04654831676407004,0.04106736594721457,0.04427695738578003,3931.22,0
14,2021-10-08,0.04084530231548712,0.0561299323727305,0.040832990799570895,0.041072395741052356,12606.67,0
15,2021-10-07,0.045984552627642346,0.04599193768772936,0.035852063851697764,0.04084432574998479,12647.74,0
16,2021-10-06,0.044139396515439036,0.047429672102890404,0.04379100814522122,0.04598925693037963,1298.86,0
17,2021-10-05,0.04396287356189824,0.04621934669057891,0.04151622173178125,0.044140913632289676,2975.13,0
18,2021-10-04,0.04596923615560305,0.04740069972491241,0.04394660448700097,0.04396449770439146,846.4,0
19,2021-10-03,0.04852376612296997,0.0485363586020596,0.04149149022113291,0.045971650387022424,6818.39,0
20,2021-10-02,0.04848862318558502,0.05147638756657319,0.04773415740260195,0.04853090888177363,672.44,0
21,2021-10-01,0.048517502607402584,0.04852726812473997,0.04709478912904859,0.0484849163497161,1179.55,0
22,2021-09-30,0.047803463161232566,0.04853501774496601,0.047768069479426155,0.04851826015860082,230.28,0
23,2021-09-29,0.04873452723278556,0.04890703408073359,0.04706496079123586,0.04780522047625702,532.83,0
24,2021-09-28,0.04752438477373,0.048738913408049825,0.0475042227359286,0.04873861765902271,545.68,0
25,2021-09-27,0.04832501233303,0.05240439505324,0.04748627659957,0.04752434035609,3734.46,0
