,Date,Open,High,Low,Close,Volume,Market Cap
0,2021-10-22,0.004825312402521301,0.005055872337793922,0.004806595304368927,0.004887981617643956,252383.68,7527420.94
1,2021-10-21,0.004696735382765935,0.004893702152702855,0.0046961030797856886,0.004782790878326165,158528.26,7365428.73
2,2021-10-20,0.004689311798898178,0.004886332001440016,0.004532575602287019,0.004696235344172116,530374.87,7232134.46
3,2021-10-19,0.004696226629177257,0.004756188608662271,0.004470848734740539,0.004689217890219282,231431.18,7221327.68
4,2021-10-18,0.004549469621234928,0.005009420234646568,0.004533988783868235,0.004696362857887037,642524.41,7232330.83
5,2021-10-17,0.004838039186619947,0.004927512455851613,0.0043563068940290686,0.0045872723999397375,363131.03,7064333.1
6,2021-10-16,0.005252442785636007,0.005370443287889476,0.004655522710289169,0.004838149157001612,1276750.59,7450679.67
7,2021-10-15,0.00423806554097215,0.010680821363005353,0.0041991175137153286,0.005289722188031091,15053632.37,8146095.61
8,2021-10-14,0.003736060114514564,0.004462828920770249,0.0037357676293288747,0.004219041242260667,299910.1,6497262.45
9,2021-10-13,0.0038151638193480997,0.003983654809848859,0.003419349993273578,0.003736154412970681,246672.88,5753623.72
10,2021-10-12,0.004177608568523742,0.004177608568523742,0.0038019063589918483,0.003814834663750687,122995.8,5874790.17
11,2021-10-11,0.004378060237081505,0.004409824301095124,0.004113471151581665,0.004177100972161086,118050.27,6432675.04
12,2021-10-10,0.004590071141361015,0.0046842598475595075,0.004326246612137348,0.004383455007454879,141869.48,6750457.27
13,2021-10-09,0.004685344954377196,0.004839909984208185,0.0044958404777506854,0.0045905209391052075,198690.11,7069335.8
14,2021-10-08,0.004950366390630133,0.005198494221696276,0.004614658228354697,0.004684964502645808,206991.38,7187269.25
15,2021-10-07,0.004906544428788249,0.005580890659150889,0.004567733594682264,0.004943506049507693,559383.85,7583901.44
16,2021-10-06,0.004666209242986843,0.005000449502913131,0.004511474671477614,0.004907294034651975,255938.4,7528348.08
17,2021-10-05,0.004367873567989311,0.004900351467889101,0.004303733272637739,0.004666266814583012,289514.3,7158584.87
18,2021-10-04,0.004296242281274124,0.005167917595830271,0.004132168032645824,0.004367985606575767,439410.46,6700987.52
19,2021-10-03,0.0041017378989986805,0.004838736739640004,0.004013248964281837,0.004296374685496528,432731.74,6591128.21
20,2021-10-02,0.00411645998665561,0.004226272181933792,0.0040065321327713045,0.004102487827868907,143489.17,6293683.68
21,2021-10-01,0.003948961515305209,0.004193977623552121,0.003926951718048167,0.004104606242175451,224028.5,6296933.57
22,2021-09-30,0.003578368340812177,0.003997630894163486,0.0035583538699516843,0.003914541132801943,166235.71,6005352.04
23,2021-09-29,0.003467680121801808,0.003832096007592797,0.0034040843428578492,0.00357826409046237,265940.3,5489464.75
24,2021-09-28,0.00366259694453,0.00442484988889,0.0034351812101529214,0.0034380211107379686,428279.65,5274316.04
25,2021-09-27,0.00335670006126,0.00375181103358,0.00318541489693,0.00366604545966,367149.26,5624131.37
26,2021-09-26,0.00486904438731,0.00486904438731,0.00309466847099,0.00335850079078,401646.08,5017982.78
27,2021-09-25,0.00526573135699,0.00532799399106,0.00474624243569,0.00486893964172,234568.96,7274750.49
28,2021-09-24,0.00653042058646,0.00655068702252,0.00516831264435,0.00526585333179,424987.76,7867784.76
29,2021-09-23,0.00630784530993,0.00677006864917,0.00630358016229,0.00653085687801,338460.33,9757844.16
30,2021-09-22,0.00589924055766,0.00678130677524,0.00587518652422,0.0063075400366,558891.6,9171881.76
31,2021-09-21,0.0063920862635,0.00665180318323,0.00580883564392,0.00589310233953,194109.87,8569242.14
32,2021-09-20,0.0074422807723,0.00745473529639,0.0062613654265,0.00639392610783,217385.71,9009770.27
33,2021-09-19,0.00750286569542,0.00775137275116,0.00734530962482,0.00740411571673,105265.63,10100057.3
34,2021-09-18,0.00756506311762,0.00775895919124,0.00746801079482,0.00751306679061,102343.28,10023279.46
35,2021-09-17,0.00779515111803,0.0078948284904,0.00741391092708,0.0075637660318,116816.06,10090917.97
36,2021-09-16,0.00793287563387,0.00799907276264,0.00764918478641,0.00779418444616,251482.64,10398322.16
37,2021-09-15,0.00782746869637,0.00844074826402,0.00757279647953,0.00791662530711,40694.9,10561672.09
38,2021-09-14,0.00735560855242,0.00976340102971,0.00721576309488,0.00782047222549,59044.47,10433393.02
39,2021-09-13,0.00794666,0.00798084,0.00711383335932,0.00737609564828,245213.6,9840544.49
40,2021-09-12,0.00744685,0.00815421,0.00725514,0.00794661,395165.08,10601678.61
41,2021-09-11,0.00725629,0.00764613,0.0071038,0.00744682,254711.92,9934900.44
42,2021-09-10,0.00770438,0.00794458,0.00715023,0.00725553,251509.96,9679696.19
43,2021-09-09,0.00755669,0.00790826,0.0074087,0.00770881,419460.26,10284423.7
44,2021-09-08,0.00794266,0.00820811,0.00700689,0.00750893,614560.44,10017767.16
45,2021-09-07,0.00945146,0.00954434,0.0075869,0.00794414,990938.85,10598378.71
46,2021-09-06,0.00925202,0.0098667,0.00897592,0.00945133,837719.48,12609142.48
47,2021-09-05,0.00901161,0.01060808,0.0089129,0.00925245,1187805.2,12343806.83
48,2021-09-04,0.009394,0.00999783,0.00884653,0.00901291,1449971.5,12024245.4
49,2021-09-03,0.0089102,0.01034597,0.00840963,0.00941172,2228211.95,12556291.91
50,2021-09-02,0.00926771,0.00988016,0.00890631,0.0089115,752167.22,11888952.63
51,2021-09-01,0.00875961,0.01200609,0.00875564,0.00923719,2359102.12,12323459.05
52,2021-08-31,0.00841754,0.01229399,0.00825668,0.00879009,7259323.41,11726978.58
53,2021-08-30,0.00796688,0.00909311,0.00783521,0.00831551,19143105.27,11093830.46
54,2021-08-29,0.00760821,0.00843191,0.00740528,0.00796662,963370.88,10628366.93
55,2021-08-28,0.00745336,0.00791111,0.00711781,0.00761152,359426.25,10154623.69
56,2021-08-27,0.00735421,0.00759748,0.00717699,0.00742871,244577.2,9910741.34
57,2021-08-26,0.00756967,0.00804399,0.00714764,0.00735514,769442.36,9812580.82
58,2021-08-25,0.00750702,0.00784198,0.00732657,0.00756968,612989.28,10098813.0
59,2021-08-24,0.00790759,0.00791019,0.00738393,0.00750712,671638.32,10015344.96
60,2021-08-23,0.00727135,0.00804207,0.00725243,0.00790726,676769.59,10549176.86
61,2021-08-22,0.00742919,0.00745636,0.00708641,0.00727243,174566.26,9702248.6
62,2021-08-21,0.00723185,0.00783358,0.00719182,0.00741057,375745.58,9886542.57
63,2021-08-20,0.00708777,0.00756075,0.00694436,0.00723112,302409.56,9647124.02
64,2021-08-19,0.0065958,0.00711658,0.00652582,0.00709467,230041.44,9465093.79
65,2021-08-18,0.00717209,0.0072874,0.00647086,0.00647086,248063.11,8632852.48
66,2021-08-17,0.00725804,0.00782685,0.0070692,0.007174,1316406.05,9570928.38
67,2021-08-16,0.00734718,0.00769163,0.00721558,0.00725843,271206.71,9683567.39
68,2021-08-15,0.00758167,0.00768321,0.00707425,0.00735724,315979.32,9815383.49
69,2021-08-14,0.0081112,0.00817012,0.00739043,0.00754879,618415.08,10070933.8
70,2021-08-13,0.00795239,0.00882217,0.00774437,0.00814103,1815715.08,10861051.56
71,2021-08-12,0.00692748,0.01119877,0.00692572,0.00795262,4812939.68,10609694.58
72,2021-08-11,0.00699397,0.00723431,0.00666172,0.00692791,708260.71,9242618.31
73,2021-08-10,0.00695848,0.00787531,0.0064446,0.00699359,1204029.77,9330236.4
74,2021-08-09,0.00651107,0.00916534,0.00610188,0.00695312,3361036.64,9276244.63
75,2021-08-08,0.00620691,0.00657225,0.00597569,0.00651004,414408.37,8685125.74
76,2021-08-07,0.00644415,0.00682789,0.00594781,0.00620905,552591.44,8283579.03
77,2021-08-06,0.00575045,0.00698962,0.00562196,0.00644451,624250.96,8597698.88
78,2021-08-05,0.00554851,0.00609724,0.00545252,0.00575129,774747.02,7672869.99
79,2021-08-04,0.00491444,0.0071823,0.00481249,0.00552654,1878509.5,7373028.04
80,2021-08-03,0.00477683,0.00500126,0.00461887,0.00491427,125282.32,6556196.91
81,2021-08-02,0.00483378,0.00483378,0.00469142,0.00477667,90511.32,6372617.75
82,2021-08-01,0.00492799,0.00500678,0.00479385,0.00483496,118136.51,6450386.52
83,2021-07-31,0.00501112,0.00517872,0.00483861,0.00495052,187824.8,6604556.41
84,2021-07-30,0.00496049,0.00501067,0.00470718,0.00500067,214952.53,6671455.33
85,2021-07-29,0.00474166,0.00530673,0.00466648,0.00496021,379773.7,6617473.8
86,2021-07-28,0.00471194,0.00487358,0.00458079,0.00474197,178009.53,6326329.38
87,2021-07-27,0.00452358,0.00485954,0.00440559,0.00471166,154670.83,6285884.54
88,2021-07-26,0.0047301,0.00496511,0.0044989,0.00452356,388850.04,6034938.87
89,2021-07-25,0.00526698,0.00535083,0.00450561,0.00473007,725575.38,6310442.49
90,2021-07-24,0.00443758,0.00622423,0.00440427,0.00526684,2099911.64,7026559.0
91,2021-07-23,0.00410767,0.00441024,0.00407951,0.00436943,101799.94,5829314.34
92,2021-07-22,0.00404106,0.00443827,0.00403475,0.00413628,133293.83,5518258.45
93,2021-07-21,0.00376181,0.0045695,0.00369331,0.00406365,205615.47,5421364.53
