,Date,Open,High,Low,Close,Volume,Market Cap
0,2021-10-22,2.166538579196522,2.180379541362152,2.155326176111873,2.1710716314697005,33616495.42,0
1,2021-10-21,2.148711355722202,2.18125596334533,2.137601146672448,2.166686148915112,41698708.77,0
2,2021-10-20,2.0976797995413,2.171282070515475,2.09300083331146,2.148595794185075,39530311.66,0
3,2021-10-19,2.0219316999158976,2.1006063290944486,2.002974331242777,2.0971884036495894,35250349.13,0
4,2021-10-18,1.9909395308574298,2.027229329748834,1.9886217231067755,2.0219604862388207,36235429.04,0
5,2021-10-17,1.985642092410654,2.000083142627574,1.9708650668580734,1.9911966892262647,40257176.79,0
6,2021-10-16,1.9738121151716876,1.9924517168950904,1.9594794460092329,1.9855659348333285,35000356.0,0
7,2021-10-15,1.9570498937211827,1.9822047988934097,1.9523500732236623,1.974507199268787,39612079.6,0
8,2021-10-14,1.9531295980427121,1.9690024087128668,1.9424063232227573,1.957246671434045,40402047.3,0
9,2021-10-13,1.9456282023914169,1.9627658605980904,1.9339705763858956,1.9533763469468886,38044297.69,0
10,2021-10-12,1.9316622106548513,1.9565444371060792,1.9171197123516435,1.9458722118855798,36361713.57,0
11,2021-10-11,1.918352246316805,1.953411555959163,1.905643627786415,1.9312443402980992,33804815.28,0
12,2021-10-10,1.9016881085810926,1.9282386111208845,1.8822339324839163,1.9163830540626074,40432846.93,0
13,2021-10-09,1.8308913155131357,1.904786502985851,1.8188162319380248,1.9016694045197786,41469929.87,0
14,2021-10-08,1.7475742513181671,1.842463092007961,1.7362944529590296,1.8306209248365597,40411836.59,0
15,2021-10-07,1.7478334871389254,1.7608052072399605,1.7250645068356842,1.7475210999984407,38223578.05,0
16,2021-10-06,1.7266564163641327,1.7752094881496612,1.714636804164458,1.748305943191517,41259033.82,0
17,2021-10-05,1.7099964018166534,1.7289909829346368,1.7002696051804793,1.7263372133070092,39780667.73,0
18,2021-10-04,1.7006087510283698,1.7123354820069887,1.6967476434258488,1.710024709424504,33854900.07,0
19,2021-10-03,1.7048753528254776,1.7112744246501777,1.693508397561565,1.7006057313904395,32601473.64,0
20,2021-10-02,1.6824517766208595,1.7121991855335108,1.678880788763118,1.7053236980433215,37659002.49,0
21,2021-10-01,1.6714746439852652,1.7126753312479501,1.6670290798871972,1.6830837056408925,34759553.55,0
22,2021-09-30,1.6797027137958191,1.687604573605172,1.6679143160372398,1.6712834451454732,31850927.77,0
23,2021-09-29,1.7270971414509644,1.741036831941517,1.6699104273818788,1.6792901657940935,36310994.74,0
24,2021-09-28,1.68334219562081,1.7367260168066925,1.68092813042701,1.7265970776168078,41404290.46,0
25,2021-09-27,1.6813959195014,1.68962602862082,1.67520598689137,1.68334578945333,40288400.38,0
26,2021-09-26,1.68582963708527,1.70368172149652,1.67573661004512,1.68125799044303,28985658.96,0
27,2021-09-25,1.69097202269291,1.70029710909186,1.67955346907361,1.68582464183044,42367082.78,0
28,2021-09-24,1.67009591381771,1.69596941911086,1.66813214198528,1.69097628788064,36856961.3,0
29,2021-09-23,1.67104373269708,1.68112855443254,1.66756436996518,1.6701532282942,31641043.11,0
30,2021-09-22,1.56247165132666,1.68151056712575,1.5462195571911,1.6712836074989,26331650.51,0
31,2021-09-21,1.56617400837375,1.57786827428993,1.53611035685914,1.56129390001495,35773086.72,0
32,2021-09-20,1.55587589967351,1.5704749017296,1.54393767398858,1.56682750756787,39933692.64,0
33,2021-09-19,1.56562082774206,1.56980555782338,1.55323196595473,1.55592205440501,41990511.61,0
34,2021-09-18,1.55719676778987,1.57165445239664,1.55369760443788,1.56511505627858,35507970.26,0
35,2021-09-17,1.54165307297559,1.56698625223029,1.53297756680982,1.55630962538967,31634616.05,0
36,2021-09-16,1.5597958646866,1.56035903168936,1.53529298502143,1.54147945818728,36948213.19,0
37,2021-09-15,1.56354559970956,1.56470692673736,1.5349146806652,1.55966129304731,36536622.64,0
38,2021-09-14,1.53439195215511,1.56412226100834,1.52572871828624,1.56315362132521,30650490.33,0
39,2021-09-13,1.52788727,1.54730102365181,1.50337165684918,1.53452757892666,32341894.2,0
40,2021-09-12,1.52939825,1.53803098,1.52002891,1.52716772,27556398.41,0
41,2021-09-11,1.51859791,1.52918158,1.50948886,1.52918158,29776821.81,0
42,2021-09-10,1.52608388,1.53272953,1.51391737,1.51828672,36874309.22,0
43,2021-09-09,1.37047054,1.53497082,1.35704944,1.52601357,37036560.76,0
44,2021-09-08,1.21241078,1.3811196,1.20558474,1.36340845,37314953.36,0
45,2021-09-07,1.2068784,1.22494608,1.16482533,1.21263809,31232571.46,0
46,2021-09-06,1.21170814,1.21591676,1.19703396,1.20662768,34960019.69,0
47,2021-09-05,1.22316225,1.22498299,1.2054178,1.21168279,31565146.75,0
48,2021-09-04,1.1426421,1.22472945,1.13531071,1.22326788,30742816.03,0
49,2021-09-03,1.06994329,1.15309604,1.06634196,1.14280555,34692314.67,0
50,2021-09-02,0.99655209,1.07184582,0.98745407,1.07015477,29433023.44,0
51,2021-09-01,0.90821872,1.01049202,0.90475745,0.99673961,31462753.59,0
52,2021-08-31,0.83153014,0.91171961,0.82886681,0.90805655,24846150.97,0
53,2021-08-30,0.76731372,0.84231772,0.76452915,0.83094719,26479098.0,0
54,2021-08-29,0.69756411,0.77108875,0.69593618,0.76716396,35023273.68,0
