,Date,Open,High,Low,Close,Volume,Market Cap
0,2021-10-22,0.9214206749077779,0.9360448271214967,0.900078871301055,0.9071091305191954,153086.58,0
1,2021-10-21,0.8877799738889472,0.9260388535174554,0.8862340909662619,0.9214204510328334,154797.52,0
2,2021-10-20,0.9217074482683546,0.9299984221658443,0.8800004840915746,0.8878461485683704,151142.88,0
3,2021-10-19,0.9186175530755223,0.926578327781547,0.904865287403844,0.9216970659632241,149742.08,0
4,2021-10-18,0.9008517349031532,0.920415140177505,0.8973167810591562,0.9186453743143885,154098.55,0
5,2021-10-17,0.9121368345079903,0.9858468797068991,0.8904851591095788,0.9008519444073806,143267.28,0
6,2021-10-16,0.8944407137553975,0.9332571798280673,0.890795649695729,0.9121558436368917,155557.87,0
7,2021-10-15,0.8993421873412448,0.8998646139915949,0.8771465438420033,0.894430614508382,137357.22,0
8,2021-10-14,0.9033873556198663,0.9123208895795972,0.8928059865579786,0.8974361412917085,162591.2,0
9,2021-10-13,0.8124783146603043,0.9159435897870395,0.8124783146603043,0.9034208794406239,136159.9,0
10,2021-10-12,0.769634950668216,0.8201759140184186,0.7531707815130093,0.8123832232631896,101535.87,0
11,2021-10-11,0.8107918500347095,0.8215338708045262,0.7668003041472482,0.7695795784742818,101237.03,0
12,2021-10-10,0.8237754978746266,0.8288990739318403,0.7682328043092971,0.810790674358223,133524.22,0
13,2021-10-09,0.7912206025557289,0.8978937233321548,0.7352787223868895,0.8238379182823135,129014.19,0
14,2021-10-08,0.8873487096596909,0.8873487096596909,0.7898723027655646,0.7911633231511949,155403.18,0
15,2021-10-07,0.8631531505929696,0.8882825648942307,0.7788591303240774,0.8873207688688443,156988.28,0
16,2021-10-06,1.4815876946456885,1.5421969146233605,0.7960028460756197,0.8630720721062004,192443.81,0
17,2021-10-05,2.6099041441686364,2.62347545695661,0.7942777459470575,1.4816752169174292,297201.17,0
18,2021-10-04,2.6338560738045818,2.669743583633593,2.600272432572242,2.6099521449376057,376037.04,0
19,2021-10-03,2.6260727794633043,2.640707394179764,2.5447153452573135,2.6340302521922965,373732.05,0
20,2021-10-02,2.5324449279918815,2.6674436353052937,2.444318920692383,2.6263433596812034,400450.77,0
21,2021-10-01,2.431291683258335,2.5545938070254435,2.4167551289190277,2.5322207011625744,431869.23,0
22,2021-09-30,2.3603028032901956,2.4333578965494924,2.2725823458232277,2.4312903785928595,405700.72,0
23,2021-09-29,2.3519526328199216,2.38829845492801,2.33745299780488,2.3604355409111784,393694.0,0
24,2021-09-28,2.51988816185138,2.53850797994049,2.3305394351468744,2.3521769510304935,422241.38,0
25,2021-09-27,2.68642660684533,2.68642660684533,2.49888528987632,2.51971358995273,411554.85,0
26,2021-09-26,2.74657336532801,3.09012472304093,2.4579798214677,2.68646488599321,399826.58,0
27,2021-09-25,3.50035337048129,3.53138486208324,2.72269847088115,2.74659082262385,441724.87,0
28,2021-09-24,3.46372462025313,3.59571030267218,3.41022452382925,3.50036202038816,510368.72,0
29,2021-09-23,3.64033559121438,3.67021208710133,3.39456194287535,3.46392181492549,546290.41,0
30,2021-09-22,3.63539212347385,3.67116384428736,3.57147225118957,3.6402620920314,540357.15,0
31,2021-09-21,3.81255493464741,3.82855698515545,3.59206801519062,3.63542171534366,567886.26,0
32,2021-09-20,3.98183676171775,4.06939786495377,3.80395977733458,3.81318031304729,637023.18,0
33,2021-09-19,6.1967247542041,6.20640135087264,3.30867125437476,3.98172852658154,544077.43,0
34,2021-09-18,6.35602361273045,6.49373528907706,6.13483321853128,6.19691863266097,716955.89,0
35,2021-09-17,6.45441662804568,6.5129513572263,6.3049243979226,6.35588388797686,726957.69,0
36,2021-09-16,6.56707703876436,6.74326626534279,5.81919233309748,6.45356005238044,340029.81,0
37,2021-09-15,6.146515243338,6.72285302348737,6.05933033633452,6.56563332294248,29189.92,0
38,2021-09-14,6.18752386325279,6.33461445562191,6.029637419619,6.14487688445719,39469.96,0
39,2021-09-13,6.50784694,6.59557226,6.03764040163554,6.1884174329605,42467.79,0
40,2021-09-12,6.27252565,6.6125515,6.24239476,6.50738896,43675.58,0
41,2021-09-11,6.23624038,6.53747129,6.23624038,6.27212434,43059.14,0
42,2021-09-10,6.50867235,6.75070881,6.10467658,6.23507871,41230.68,0
43,2021-09-09,6.14029029,6.60617156,6.05623416,6.50901888,60470.05,0
44,2021-09-08,6.46287542,7.03447226,6.15331487,6.24963019,88063.15,0
45,2021-09-07,10.47023598,10.47023598,6.58878183,6.59136321,157528.57,0
