,Date,Open,High,Low,Close,Volume,Market Cap
0,2021-10-22,21.1563226869274,21.609510015095253,18.30703444528022,18.3708501851298,290896.27,35823157.87
1,2021-10-21,19.61730983956163,23.354437223776127,17.71370403219228,21.159008669259933,398411.85,41260066.91
2,2021-10-20,17.539122905142364,19.992035633457906,17.33194158024164,19.618128020352845,295607.13,38255349.64
3,2021-10-19,17.523289354910318,17.669399799541868,17.096785326983856,17.537872930555658,253840.63,34198852.22
4,2021-10-18,17.98760185482735,18.284816958749225,17.069156969141947,17.526265151230138,300105.86,34176217.05
5,2021-10-17,19.898365143775383,20.02218209119817,17.900380635526062,17.990824827436885,362115.93,35082108.42
6,2021-10-16,19.09564208985255,19.951625348783825,18.24007693779019,19.89745347889041,261152.41,38800034.29
7,2021-10-15,17.267041751054492,19.42159997425235,17.159964285530503,19.10147716616003,252293.24,37247880.48
8,2021-10-14,17.34602781411863,17.549050995918595,17.147938073785927,17.268975141784647,216143.86,33674501.53
9,2021-10-13,17.95488459267942,18.082414356258646,16.60781096986444,17.34812703406815,216051.28,33828847.72
10,2021-10-12,18.334550092905488,18.581362261461045,17.648860198817886,17.958182722548514,232016.45,35018456.31
11,2021-10-11,18.018044295967748,18.729987605061773,17.966963278700675,18.329514700800747,221584.48,35742553.67
12,2021-10-10,18.26396452585429,18.562733858625844,17.94870122444063,18.025432400928693,216634.87,35149593.19
13,2021-10-09,18.410041394214804,18.95053332716206,18.002057278655233,18.26548577761808,214344.11,35617697.27
14,2021-10-08,17.793365335476523,19.02282011174864,17.616966087131754,18.40671805898371,242464.49,35893100.22
15,2021-10-07,18.63623579873113,18.63623579873113,17.748977288947213,17.792478155653413,186609.32,34695332.41
16,2021-10-06,18.656694550164975,19.580284928508245,17.977714366155933,18.64341413988639,269675.09,36354657.58
17,2021-10-05,15.97025863531279,18.681720487574914,15.802297153571802,18.65186057095849,283746.29,36371128.12
18,2021-10-04,16.942953996730324,16.955920986893197,15.675370995687627,15.969908920020085,227884.2,31141322.4
